,title,street,city,country_code,address_text,marker_icon,remote,company_name,company_url,company_size,experience_level,salary_from,salary_to,salary_currency,latitude,longitude,employment_type,published_at,remote_interview,id,company_logo_url,skills,.NET,Design,-,Network,REST API,Embeded,Cloud,Database,Android,IT,Soft Skills,Scrum master,Mobile,Common,JavaScript,DevOps,Software engineering,Testing,Automation,Shell Scripting,Backend,Data Science,Blockchain,C++,Client Service,Front-end,Civil Engineering,Developer,iOS,SQL,Python,PHP,Erlang,Scala,Git,Games,Golang,Google,Java,Web,Consultant,Project Manager,Analitics,CRM,Perl,R,Ruby,Rust,SAP,CSS,XML,Salesforce,API,Data,Excel,Vert.x
679,Embedded SW Eng. for Product Validation,Francuska 46,Katowice,PL,"Francuska 46, Katowice",c,False,Rockwell Automation Sp.z o.o.,https://www.rockwellautomation.com,23000,mid,7000.0,14000.0,pln,50.2467294,19.0263686,permanent,2020-05-20T07:39:41.711Z,True,rockwell-automation-sp-z-o-o-embedded-sw-eng-for-product-validation,https://bucket.justjoin.it/offers/company_logos/thumb/4116f457eea05e953f1d72d0738d0fee8bf11c9e.png?1589960330,"[{'name': 'Git', 'level': 2}, {'name': 'English', 'level': 3}, {'name': 'C++', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Senior / Mid Java Product Engineer (IAM),Grunwaldzka 411,Gdańsk,PL,"Grunwaldzka 411, Gdańsk",java,False,Dynatrace,http://gdansk.dynatrace.pl,600+,senior,12000.0,22000.0,pln,54.3993447,18.5765618,permanent,2020-05-20T07:33:00.000Z,False,dynatrace-senior-mid-java-product-engineer-iam,https://bucket.justjoin.it/offers/company_logos/thumb/ecb608fe4ac972f8919184c063428b79ad82f4a6.png?1589959984,"[{'name': 'Java', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Fullstack Developer,Domaniewska,Warszawa,PL,"Domaniewska, Warszawa",javascript,False,APA Publications Sp. z o.o.,https://www.insightguides.com,50,mid,10000.0,15000.0,pln,52.1833264,21.007074,permanent,2020-05-20T07:20:00.000Z,True,apa-publications-sp-z-o-o-fullstack-developer,https://bucket.justjoin.it/offers/company_logos/thumb/bc4286d284045cd549d412a855b426d6fd57c149.png?1559641246,"[{'name': 'Node.js', 'level': 3}, {'name': 'JavaScript', 'level': 4}, {'name': 'HTML5 / CSS3', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,System Administrator (BSCS),Marynarska 12,Warszawa,PL,"Marynarska 12, Warszawa",other,False,T-Mobile Polska S.A.,https://www.t-mobile.pl/,4500,mid,,,,52.1814307,20.992729,b2b,2020-05-20T07:00:07.405Z,True,t-mobile-polska-s-a-system-administrator-billing-solutions,https://bucket.justjoin.it/offers/company_logos/thumb/c8418b87cc180a405b0fce2de8e451ae7d385cfa.jpg?1588229449,"[{'name': 'RDBMS', 'level': 4}, {'name': 'BSCS', 'level': 4}, {'name': 'Microservices', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Fullstack Developer,Generała Romualda Traugutta 45,Wrocław,PL,"Generała Romualda Traugutta 45, Wrocław",java,False,Ten Square Games,https://tensquaregames.com/,200+,mid,8000.0,13000.0,pln,51.1052568,17.0471188,b2b,2020-05-20T07:00:07.405Z,True,ten-square-games-fullstack-developer,https://bucket.justjoin.it/offers/company_logos/thumb/6f94ed785202ab4bccb84a583a5dd09ab63ef0da.png?1583412908,"[{'name': 'Unity 3D', 'level': 3}, {'name': 'C#', 'level': 4}, {'name': 'Java', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Consultant - Business Analyst,"Al. Jerozolimskie, 123a",Warszawa,PL,"Al. Jerozolimskie, 123a, Warszawa",analytics,False,Enxoo,http://Enxoo,160+,mid,5000.0,10000.0,pln,52.2249301,20.9910706,permanent,2020-05-20T07:00:00.000Z,True,enxoo-consultant-business-analyst,https://bucket.justjoin.it/offers/company_logos/thumb/874a8234fc6afe62d4da4005738583c87671a274.png?1564406398,"[{'name': 'BPMN', 'level': 3}, {'name': 'ERP', 'level': 3}, {'name': 'CRM', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Junior Salesforce Developer,"Al. Jerozolimskie, 123a",Warszawa,PL,"Al. Jerozolimskie, 123a, Warszawa",java,False,Enxoo,https://www.enxoo.com/catch-your-dream-career/,160+,junior,3500.0,5500.0,pln,52.2249301,20.9910706,permanent,2020-05-20T07:00:00.000Z,True,enxoo-junior-salesforce-developer,https://bucket.justjoin.it/offers/company_logos/thumb/894a8fbed438da183ba2aa64ee308ea24ad1c79d.png?1560175095,"[{'name': 'HTML / CSS', 'level': 2}, {'name': 'Java', 'level': 2}, {'name': 'English', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,Software Developer In Test,Sky Tower,Wrocław,PL,"Sky Tower, Wrocław",testing,False,Ciklum,https://jobs.ciklum.com/,100,senior,,,eur,51.0946969,17.0193236,b2b,2020-05-20T06:34:00.000Z,True,ciklum-senior-automation-qa-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/50570ba28fc566411956f4f889fd3a5bcf7a413f.png?1583417674,"[{'name': 'Java', 'level': 3}, {'name': 'Test Automation', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,Java Game Developer,aleja Pokoju 1,Kraków,PL,"aleja Pokoju 1, Kraków",java,False,NetEnt ,https://www.netent.com/en/,80+,senior,14000.0,18000.0,pln,50.057324,19.9608937,b2b,2020-05-20T06:00:00.000Z,True,netent-java-game-developer,https://bucket.justjoin.it/offers/company_logos/thumb/3046e6b363fdfddf9bab48f149ae34557bec927f.png?1586496036,"[{'name': 'Mockito', 'level': 3}, {'name': 'JUnit', 'level': 3}, {'name': 'Java', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Frontend Developer,Tylewskiego 44,Gdańsk,PL,"Tylewskiego 44, Gdańsk",html,False,KingAPP.pl,https://kingapp.pl,8-12,mid,,,pln,54.3524635,18.5972828,permanent,2020-05-19T22:00:06.858Z,True,kingapp-pl-frontend-developer,https://bucket.justjoin.it/offers/company_logos/thumb/c363e05a7ffd8d087996b035d45a9714a34b3d57.png?1586469676,"[{'name': 'HTML5', 'level': 3}, {'name': 'CSS3', 'level': 3}, {'name': 'UX', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,Python Developer (Junior/Mid),Osowa,Gdańsk,PL,"Osowa, Gdańsk",python,True,Parleto,https://www.parleto.io/,20,junior,,,,54.4186646,18.4793815,permanent,2020-05-19T20:00:06.984Z,True,parleto-python-developer-junior-mid,https://bucket.justjoin.it/offers/company_logos/thumb/ea3d00e59903ba96cf37d752f1e0dd8c8b42b566.jpg?1585683548,"[{'name': 'Linux', 'level': 1}, {'name': 'Django', 'level': 2}, {'name': 'Python', 'level': 2}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,Project Manager,Wolnego 4,Katowice,PL,"Wolnego 4, Katowice",pm,False,IT.focus,https://itdotfocus.com/,10 - 15,mid,4000.0,7500.0,pln,50.265655,18.9938614,b2b,2020-05-19T19:00:06.707Z,True,it-focus-project-manager,https://bucket.justjoin.it/offers/company_logos/thumb/ce0ebb3c7d5c65785c640051b62c59901144b204.png?1586456379,"[{'name': 'Scrum', 'level': 3}, {'name': 'Agile', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Full Stack Developer,Zajęcza 15,Warszawa,PL,"Zajęcza 15, Warszawa",java,False,Applica sp. z o.o.,http://www.applica.ai,50-70,mid,11000.0,15000.0,pln,52.2382642,21.0252311,permanent,2020-05-19T18:00:08.356Z,True,applica-sp-z-o-o-full-stack-developer,https://bucket.justjoin.it/offers/company_logos/thumb/972ee63177f905a17c3fca999f1384e205ca3c85.jpg?1589381615,"[{'name': 'Hibernate 5', 'level': 3}, {'name': 'Spring 4', 'level': 3}, {'name': 'java8', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Full Stack PHP Developer,Karolkowa 30,Warszawa,PL,"Karolkowa 30, Warszawa",php,False,Onwelo S.A.,https://onwelo.pl,400,mid,8000.0,16000.0,pln,52.2320183,20.9780809,b2b,2020-05-19T18:00:08.356Z,True,onwelo-s-a-full-stack-php-developer,https://bucket.justjoin.it/offers/company_logos/thumb/86b2c73d0c61a6efa1bb8696495d5d977e92f8e2.jpg?1585589009,"[{'name': 'OOP', 'level': 3}, {'name': 'JavaScript', 'level': 3}, {'name': 'Angular', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,JavaScript Developer (React),Wolnego 4,Katowice,PL,"Wolnego 4, Katowice",javascript,False,IT.focus,https://itdotfocus.com/,10 - 15,mid,5000.0,8500.0,pln,50.2656066,18.9938998,b2b,2020-05-19T18:00:08.356Z,True,it-focus-javascript-developer-react-katowice,https://bucket.justjoin.it/offers/company_logos/thumb/59abd01987bd58991a3b952821846df84a8e1084.png?1586452779,"[{'name': 'ES6', 'level': 3}, {'name': 'HTML5/CSS3', 'level': 3}, {'name': 'ReactJS', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,Front-end Developer,Karolkowa 30,Warszawa,PL,"Karolkowa 30, Warszawa",javascript,False,Onwelo S.A.,https://onwelo.pl,400,mid,8000.0,16000.0,pln,52.231845,20.9781479,b2b,2020-05-19T17:00:06.511Z,True,onwelo-s-a-front-end-developer-43555122-f7ab-42c7-a389-029efeab4164,https://bucket.justjoin.it/offers/company_logos/thumb/1f90daa58929355771380f4fddc91750f5ce9ab5.jpg?1557840845,"[{'name': 'JavaScript', 'level': 4}, {'name': 'HTML / CSS', 'level': 4}, {'name': 'Angular / React', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Junior Frontend Developer,ul. Żwirki i Wigury 16,Warszawa,PL,"ul. Żwirki i Wigury 16, Warszawa",javascript,False,Wirtualna Polska Media S.A.,http://rekrutacja.wp.pl/,1001-1500,junior,,,,52.1894337,20.9818146,permanent,2020-05-19T17:00:06.511Z,True,wirtualna-polska-media-s-a-junior-frontend-developer,https://bucket.justjoin.it/offers/company_logos/thumb/2ef8f9cf415429b5f0935cdab556550330fded5c.png?1588178531,"[{'name': 'HTML5', 'level': 2}, {'name': 'JS ES6', 'level': 2}, {'name': 'JavaScript', 'level': 2}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,UX Designer,Na Kozłówce,Kraków,PL,"Na Kozłówce, Kraków",ux,False,Sperasoft,https://sperasoft.com/,600+,mid,,,,50.0192559,19.9813984,b2b,2020-05-19T17:00:06.511Z,True,sperasoft-ux-designer,https://bucket.justjoin.it/offers/company_logos/thumb/13425701d69a44be91a54285ea37dc9bfb3a3ad0.png?1588179107,"[{'name': 'Adobe Photoshop', 'level': 4}, {'name': 'Adobe Illustrator', 'level': 4}, {'name': 'UI/UX', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,IT Technical Support,Zbąszyńska 3E ,Łódź,PL,"Zbąszyńska 3E , Łódź",support,True,TechTalents for InnovMetric Software,http://techtalents.pl,400+,mid,8000.0,11000.0,pln,51.7974846,19.4147902,permanent,2020-05-19T17:00:00.000Z,True,techtalents-for-polly-works-europe-it-technical-support,https://bucket.justjoin.it/offers/company_logos/thumb/c6844558b7448abb3337fe933d9a6c58935070be.jpg?1588606302,"[{'name': 'English', 'level': 4}, {'name': 'Technical Support 2 line', 'level': 4}, {'name': 'Microsoft Windows Server', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,Team Lead / Scrum Master,Grunwaldzka 34,Wrocław,PL,"Grunwaldzka 34, Wrocław",java,False,Luxoft Poland ,https://www.luxoft.com/,"12,000",senior,,,,51.114604,17.0696191,permanent,2020-05-19T16:00:06.764Z,True,luxoft-poland-team-lead-scrum-master,https://bucket.justjoin.it/offers/company_logos/thumb/266d2cd508c5cfdeba99163e333e92b6e22223c0.png?1584719390,"[{'name': 'Scrum Master', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,Senior Frontend Developer,Rejtana 17/12,Warszawa,PL,"Rejtana 17/12, Warszawa",javascript,True,Livespace Sp. z o.o.,http://Livespace Sp. z o.o.,30+,senior,12000.0,15000.0,pln,52.2072931,21.0174841,b2b,2020-05-19T16:00:06.764Z,False,livespace-sp-z-o-o-senior-frontend-developer-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/d369998fe89651c04de12c294e5fba56f82a13cf.png?1588607522,"[{'name': 'HTML', 'level': 4}, {'name': 'JavaScript', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,Senior Databricks Engineer,Tryton Business House,Gdańsk,PL,"Tryton Business House, Gdańsk",data,True,Ciklum,https://jobs.ciklum.com/,100,senior,,,eur,54.3600309,18.6468793,b2b,2020-05-19T16:00:06.764Z,True,ciklum-senior-databricks-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/3d03ac13ff824e33d67c872cb0bd1c7b6029b179.png?1584719963,"[{'name': 'PySpark', 'level': 3}, {'name': 'Azure Data Lake', 'level': 3}, {'name': 'Azure Databricks', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,Senior Java Developer,Warsaw Spire,Warszawa,PL,"Warsaw Spire, Warszawa",java,False,Luxoft Poland ,https://www.luxoft.com/,"12,000",senior,,,,52.2322584,20.9842694,permanent,2020-05-19T16:00:06.764Z,True,luxoft-poland-senior-java-developer,https://bucket.justjoin.it/offers/company_logos/thumb/b6b59d838e7373fb157ba6abf42599ba7e250666.png?1584719010,"[{'name': 'Java', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,C++ Developer,Plac Bernardyński 1/7A,Poznań,PL,"Plac Bernardyński 1/7A, Poznań",game,True,Sport Vision Technology,https://sportvision.tech,15,mid,7000.0,9000.0,pln,52.403923,16.9361469,permanent,2020-05-19T15:00:06.850Z,True,sport-vision-technology-c-developer,https://bucket.justjoin.it/offers/company_logos/thumb/7ff7a20633477291f6976c45412d9196d8c457cb.jpg?1588600302,"[{'name': 'CD', 'level': 4}, {'name': 'CI', 'level': 4}, {'name': 'C++', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,Frontend Developer,FELIKSA NOWOWIEJSKIEGO 55,Poznań,PL,"FELIKSA NOWOWIEJSKIEGO 55, Poznań",javascript,False,Apptension,http://www.apptension.com,50+,mid,6500.0,11000.0,pln,52.4142617,16.9201506,b2b,2020-05-19T14:55:00.000Z,False,apptension-frontend-developer-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/2b8e8c2877cfb7be443589ffc9a61336b8b5eb08.png?1580220092,"[{'name': 'Redux', 'level': 3}, {'name': 'React', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,Android Developer,ul. Konopnickiej 14/2,Poznań,PL,"ul. Konopnickiej 14/2, Poznań",mobile,False,DietLabs,https://dietlabs.pl,20-30,mid,12000.0,14000.0,pln,52.4034336,16.9016877,b2b,2020-05-19T14:00:07.470Z,True,dietlabs-android-developer-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/92c8a424b2dbbf910b15a23d74d01a02e8a922dd.jpg?1588598310,"[{'name': 'Git', 'level': 3}, {'name': 'SOLID Principles', 'level': 4}, {'name': 'Kotlin', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,Lead Systems/DevOps Eng(Financial&Cloud),TBC,Kraków,PL,"TBC, Kraków",devops,False,EPAM Systems,https://www.epam.com/,1500+,senior,,,,50.0555186,19.9349737,permanent,2020-05-19T14:00:07.470Z,True,epam-systems-lead-systems-devops-eng-financial-cloud,https://bucket.justjoin.it/offers/company_logos/thumb/a7564badbed6b9cdffffc4d6807eb5614bffa2d0.png?1588167925,"[{'name': 'Autosys', 'level': 5}, {'name': 'Shell or Perl scripting', 'level': 5}, {'name': 'Linux / Unix', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,Research Engineer with DevOps background,Grunwaldzka 411,Gdańsk,PL,"Grunwaldzka 411, Gdańsk",python,False,Dynatrace,http://gdansk.dynatrace.pl,600+,senior,12000.0,22000.0,pln,54.3993447,18.5765618,permanent,2020-05-19T14:00:07.470Z,False,dynatrace-senior-java-developer-gdansk,https://bucket.justjoin.it/offers/company_logos/thumb/3f9e11bb69d30d2a5eb8f5aea905ae823bf90033.png?1582900080,"[{'name': 'Python', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,Angular Developer,Romana Dmowskiego 17,Wrocław,PL,"Romana Dmowskiego 17, Wrocław",javascript,True,Divante,http://www.divante.com,250+,mid,11760.0,16800.0,pln,51.1176663,17.0204951,b2b,2020-05-19T14:00:07.470Z,True,divante-angular-developer,https://bucket.justjoin.it/offers/company_logos/thumb/d03fad82cfd3e3cc11e6f70feb25dd1fb72bb57b.png?1588598313,"[{'name': 'TypeScript', 'level': 4}, {'name': 'JavaScript', 'level': 4}, {'name': 'Angular 2+', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,Technical Support Analyst,TBC,Kraków,PL,"TBC, Kraków",analytics,False,EPAM Systems,https://www.epam.com/,1500+,mid,,,,50.0555186,19.9349737,permanent,2020-05-19T14:00:00.000Z,True,epam-systems-technical-support-analyst,https://bucket.justjoin.it/offers/company_logos/thumb/5f1d0b104717a7f80421b853d16e003dd4b5197d.png?1588168340,"[{'name': 'Shell Scripting', 'level': 3}, {'name': 'Unix', 'level': 3}, {'name': 'Linux', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,Drupal Developer,Widok 5,Bielsko-Biała,PL,"Widok 5, Bielsko-Biała",php,False,4Experience Sp. z o. o.,http://www.4experience.co,20-30,mid,5000.0,10000.0,pln,49.813516,19.0392823,b2b,2020-05-19T13:52:00.000Z,True,4experience-sp-z-o-o-drupal-developer,https://bucket.justjoin.it/offers/company_logos/thumb/b03d2e71137c5f886d7a190583e2759e0d2e8591.png?1589896319,"[{'name': 'OOP', 'level': 3}, {'name': 'Drupal', 'level': 3}, {'name': 'PHP', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,Frontend Magento Developer,Oławska 27/29,Wrocław,PL,"Oławska 27/29, Wrocław",javascript,True,Fast White Cat,http://www.fastwhitecat.com,80,mid,7000.0,11000.0,pln,51.1081049,17.0363529,b2b,2020-05-19T13:52:00.000Z,True,fast-white-cat-frontent-developer,https://bucket.justjoin.it/offers/company_logos/thumb/25aa13befcfb7d160b2c15cc5d4f61c3f3863c23.png?1550844402,"[{'name': 'JavaScript (jQuery)', 'level': 3}, {'name': 'JavaScript (ES6+)', 'level': 3}, {'name': 'HTML5 / CSS3 / RWD', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,DevOps Engineer,Oławska 27/29,Wrocław,PL,"Oławska 27/29, Wrocław",devops,True,Fast White Cat,http://www.fastwhitecat.com,80,mid,10000.0,13000.0,pln,51.1081049,17.0363529,b2b,2020-05-19T13:50:00.000Z,False,fast-white-cat-devops-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/b5d6ba5391d510ef6420d6ac3f267c7e1ad0b230.png?1571315482,"[{'name': 'CI/CD', 'level': 4}, {'name': 'Docker', 'level': 4}, {'name': 'Linux', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,Java Fullstack Developer,Narbutta 53,Warszawa,PL,"Narbutta 53, Warszawa",java,False,Codino,http://codino.pl,10-20,mid,7000.0,13000.0,pln,52.2048268,21.0105791,b2b,2020-05-19T13:46:00.000Z,False,codino-java-fullstack-developer,https://bucket.justjoin.it/offers/company_logos/thumb/ae5f86addffec194c13fb8fb8a1d414c82dd3dae.png?1564496330,"[{'name': 'Angular', 'level': 2}, {'name': 'Spring', 'level': 3}, {'name': 'Java', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,React / JavaScript Developer,Balicka,Kraków,PL,"Balicka, Kraków",javascript,False,Trycodnet,https://trycod.net/,8-16,senior,15000.0,20000.0,pln,50.081704,19.8566485,mandate_contract,2020-05-19T13:40:34.508Z,False,trycodnet-react-javascript-developer,https://bucket.justjoin.it/offers/company_logos/thumb/f459b35048f25744871116f163775808017dd855.png?1589895615,"[{'name': 'HTML', 'level': 5}, {'name': 'React', 'level': 5}, {'name': 'JavaScript', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,Node.js Mid Developer (FinTech),Balicka,Kraków,PL,"Balicka, Kraków",javascript,False,Trycodnet,https://trycod.net/,8-16,mid,10000.0,15000.0,pln,50.081704,19.8566485,mandate_contract,2020-05-19T13:36:00.000Z,False,trycodnet-node-js-developer,https://bucket.justjoin.it/offers/company_logos/thumb/f7ffc5c2ef8f227be7d6ee190f8a20c3ce7e4b1d.png?1589895357,"[{'name': 'JavaScript', 'level': 5}, {'name': 'SQL', 'level': 5}, {'name': 'Node.js', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
